Iteracion,Temperatura,Calidad,Fase
87100,0.000000,3716.870361,0
87200,0.000000,3531.126221,0
87300,0.000000,3716.870361,0
87400,0.000000,3716.870117,0
87500,0.000000,3716.870117,0
87600,0.000000,3531.126221,0
87700,0.000000,3531.126221,0
87800,0.000000,3716.870361,0
87900,0.000000,3716.870117,0
88000,0.000000,3716.870361,0
88100,0.000000,3716.870361,0
88200,0.000000,3716.870117,0
88300,0.000000,3716.870361,0
88400,0.000000,3531.126221,0
88500,0.000000,3716.870117,0
88600,0.000000,3716.870361,0
88700,0.000000,3716.870117,0
88800,0.000000,3716.870117,0
88900,0.000000,3716.870361,0
89000,0.000000,3716.870117,0
89100,0.000000,3716.870361,0
89200,0.000000,3531.126221,0
89300,0.000000,3716.870117,0
89400,0.000000,3716.870361,0
89500,0.000000,3716.870361,0
89600,0.000000,3716.870361,0
89700,0.000000,3531.126221,0
89800,0.000000,3716.870361,0
89900,0.000000,3716.870361,0
90000,0.000000,3716.870361,0
90100,0.000000,3716.870361,0
90200,0.000000,3716.870117,0
90300,0.000000,3861.595703,1
90400,154.000000,3332.180176,0
90500,141.680008,3716.870361,0
90600,130.345612,3043.979004,0
90700,119.917961,3242.924805,0
90800,110.324524,3551.317871,0
90900,101.498566,3531.126465,0
91000,93.378685,3531.126221,0
91100,85.908394,3531.126221,0
91200,79.035721,3517.924316,0
91300,79.035721,3043.979004,0
91400,72.712868,3242.924805,0
91500,66.895836,3242.924805,0
91600,61.544170,3531.126221,0
91700,56.620636,3517.924316,0
91800,52.090984,3517.924316,0
91900,47.923706,3517.924316,0
92000,44.089809,3211.725586,0
92100,40.562626,3319.604980,0
92200,37.317616,3242.924805,0
92300,34.332207,3332.180176,0
92400,31.585630,3517.924316,0
92500,29.058781,3043.979004,0
92600,26.734079,3531.126221,0
92700,24.595354,3531.126221,0
92800,22.627726,3517.924316,0
92900,22.627726,3332.180176,0
93000,20.817509,3242.924805,0
93100,19.152109,3517.924316,0
93200,17.619940,3211.725586,0
93300,16.210344,3517.924316,0
93400,14.913517,3517.924316,0
93500,13.720436,3043.979004,0
93600,12.622802,3242.924805,0
93700,11.612978,3332.180176,0
93800,10.683940,3332.180176,0
93900,9.829225,3332.180176,0
94000,9.042887,3531.126221,0
94100,8.319456,3517.924316,0
94200,7.653900,3242.924805,0
94300,7.041588,3242.924805,0
94400,7.041588,3332.180176,0
94500,6.478261,3517.924316,0
94600,5.960000,3517.924316,0
94700,5.483200,3043.979004,0
94800,5.044544,3332.180176,0
94900,4.640981,3531.126221,0
95000,4.269702,3531.126221,0
95100,3.928126,3531.126221,0
95200,3.613876,3242.924805,0
95300,3.324766,3517.924316,0
95400,3.058785,3531.126221,0
95500,2.814082,3242.924805,0
95600,2.588956,3332.180176,0
95700,2.381840,3332.180176,0
95800,2.191292,3531.126221,0
95900,2.191292,3517.924316,0
96000,2.015989,3517.924316,0
96100,1.854710,3531.126221,0
96200,1.706333,3517.924316,0
96300,1.569826,3531.126221,0
96400,1.444240,3531.126221,0
96500,1.328701,3242.924805,0
96600,1.222405,3517.924316,0
96700,1.124613,3531.126221,0
96800,1.034644,3517.924316,0
96900,0.951872,3517.924316,0
97000,0.875722,3517.924316,0
97100,0.805665,3043.979004,0
97200,0.741211,3043.979004,0
97300,0.681915,3531.126221,0
97400,0.681915,3489.754395,0
97500,0.627361,3332.180176,0
97600,0.577173,3242.924805,0
97700,0.530999,3242.924805,0
97800,0.488519,3242.924805,0
97900,0.449437,3531.126221,0
98000,0.413482,3517.924316,0
98100,0.380404,3515.449707,0
98200,0.349971,3242.924805,0
98300,0.321974,3531.126221,0
98400,0.296216,3517.924316,0
98500,0.272519,3332.180176,0
98600,0.250717,3293.932617,0
98700,0.230660,3531.126221,0
98800,0.212207,3531.126221,0
98900,0.195230,3242.924805,0
99000,0.195230,3531.126221,0
99100,0.179612,3517.924316,0
99200,0.165243,3517.924316,0
99300,0.152024,3531.126221,0
99400,0.139862,3517.924316,0
99500,0.128673,3332.180176,0
99600,0.118379,3242.924805,0
99700,0.108909,3332.180176,0
99800,0.100196,3531.126221,0
99900,0.092180,3242.924805,0
100000,0.084806,3043.979004,0
100100,0.078021,3517.924316,0
100200,0.071780,3531.126221,0
100300,0.066037,3531.126221,0
100400,0.060754,3517.924316,0
100500,0.060754,3043.979004,0
100600,0.055894,3531.126221,0
100700,0.051422,3531.126221,0
100800,0.047309,3332.180176,0
100900,0.043524,3531.126221,0
101000,0.040042,3043.979004,0
101100,0.036839,3043.979004,0
101200,0.033892,3332.180176,0
101300,0.031180,3517.924316,0
101400,0.028686,3043.979004,0
101500,0.026391,3242.924805,0
101600,0.024280,3531.126221,0
101700,0.022337,3332.180176,0
101800,0.020550,3043.979004,0
101900,0.018906,3332.180176,0
102000,0.018906,3242.924805,0
102100,0.017394,3293.932617,0
102200,0.016002,3517.924316,0
102300,0.014722,3332.180176,0
102400,0.013544,3531.126221,0
102500,0.012461,3319.604980,0
102600,0.011464,3517.924316,0
102700,0.010547,3531.126465,0
102800,0.009703,3043.979004,0
102900,0.008927,3531.126465,0
103000,0.008213,3043.979004,0
103100,0.007556,3517.924316,0
103200,0.006951,3512.757324,0
103300,0.006395,3531.126221,0
103400,0.005884,3517.924316,0
103500,0.005413,3531.126221,0
103600,0.005413,3242.924805,0
103700,0.004980,3043.979004,0
103800,0.004581,3517.924316,0
103900,0.004215,3242.924805,0
104000,0.003878,3242.925049,0
104100,0.003567,3531.126221,0
104200,0.003282,3531.126221,0
104300,0.003020,3242.924805,0
104400,0.002778,3043.979004,0
104500,0.002556,3043.979004,0
104600,0.002351,3517.924316,0
104700,0.002163,3242.924805,0
104800,0.001990,3531.126221,0
104900,0.001831,3332.180176,0
105000,0.001684,3332.180176,0
105100,0.001684,3242.924805,0
105200,0.001550,3517.924316,0
105300,0.001426,3517.924316,0
105400,0.001312,3517.924316,0
105500,0.001207,3531.126221,0
105600,0.001110,3242.924805,0
105700,0.001021,3242.924805,0
105800,0.000940,3531.126465,0
105900,0.000864,3043.979004,0
106000,0.000795,3517.924316,0
106100,0.000732,3517.924316,0
106200,0.000673,3531.126221,0
106300,0.000619,3242.924805,0
106400,0.000570,3531.126221,0
106500,0.000524,3043.979004,0
106600,0.000524,3242.924805,0
106700,0.000482,3517.924316,0
106800,0.000444,3242.924805,0
106900,0.000408,3531.126221,0
107000,0.000376,3531.126221,0
107100,0.000345,3242.924805,0
107200,0.000318,3332.180176,0
107300,0.000292,3242.924805,0
107400,0.000269,3517.924316,0
107500,0.000247,3531.126221,0
107600,0.000228,3517.924316,0
107700,0.000209,3242.924805,0
107800,0.000193,3517.924316,0
107900,0.000177,3242.924805,0
108000,0.000163,3242.924805,0
108100,0.000163,3531.126221,0
108200,0.000150,3242.924805,0
108300,0.000138,3332.180176,0
108400,0.000127,3517.924316,0
108500,0.000117,3531.126221,0
108600,0.000108,3517.924316,0
108700,0.000099,3517.924316,0
108800,0.000091,3332.180176,0
108900,0.000084,3517.924316,0
109000,0.000077,3242.924805,0
109100,0.000071,3531.126221,0
109200,0.000065,3531.126221,0
109300,0.000060,3517.924316,0
109400,0.000055,3319.604980,0
109500,0.000051,3517.924316,0
109600,0.000047,3531.126221,0
109700,0.000047,3332.180176,0
109800,0.000043,3531.126221,0
109900,0.000040,3332.180176,0
110000,0.000036,3517.924316,0
110100,0.000033,3517.924316,0
110200,0.000031,3517.924316,0
110300,0.000028,3043.979004,0
110400,0.000026,3332.180176,0
110500,0.000024,3242.924805,0
110600,0.000022,3517.924316,0
110700,0.000020,3211.725586,0
110800,0.000019,3517.924316,0
110900,0.000017,3332.180176,0
111000,0.000016,3043.979004,0
111100,0.000015,3043.979004,0
111200,0.000015,3517.924316,0
111300,0.000013,3043.979004,0
111400,0.000012,3043.979004,0
111500,0.000011,3332.180176,0
111600,0.000010,3242.924805,0
111700,0.000010,3242.924805,0
111800,0.000009,3043.979004,0
111900,0.000008,3242.924805,0
112000,0.000007,3242.924805,0
112100,0.000007,3332.180176,0
112200,0.000006,3242.924805,0
112300,0.000006,3043.979004,0
112400,0.000005,3531.126221,0
112500,0.000005,3517.924316,0
112600,0.000005,3531.126221,0
112700,0.000005,3531.126221,0
112800,0.000004,3242.924805,0
112900,0.000004,3043.979004,0
113000,0.000004,3043.979004,0
113100,0.000003,3517.924316,0
113200,0.000003,3332.180176,0
113300,0.000003,3043.979004,0
113400,0.000003,3531.126221,0
113500,0.000002,3043.979004,0
113600,0.000002,3043.979004,0
113700,0.000002,3319.604980,0
113800,0.000002,3517.924316,0
113900,0.000002,3043.979004,0
114000,0.000002,3242.924805,0
114100,0.000001,3531.126221,0
114200,0.000001,3332.180176,0
114300,0.000001,3242.924805,0
114400,0.000001,3517.924316,0
114500,0.000001,3531.126221,0
114600,0.000001,3242.924805,0
114700,0.000001,3517.924316,0
114800,0.000001,3242.924805,0
114900,0.000001,3242.924805,0
115000,0.000001,3043.979004,0
115100,0.000001,3332.180176,0
115200,0.000001,3517.924316,0
115300,0.000001,3242.924805,0
115400,0.000001,3043.979004,0
115500,0.000000,3043.979004,0
115600,0.000000,3043.979004,0
115700,0.000000,3242.924805,0
115800,0.000000,3308.507812,0
115900,0.000000,3332.180176,0
116000,0.000000,3517.924316,0
116100,0.000000,3242.924805,0
116200,0.000000,3517.924316,0
116300,0.000000,3517.924316,0
116400,0.000000,3043.979004,0
116500,0.000000,3043.979004,0
116600,0.000000,3242.924805,0
116700,0.000000,3332.180176,0
116800,0.000000,3242.924805,0
116900,0.000000,3043.979004,0
117000,0.000000,3043.979004,0
117100,0.000000,3512.757324,0
117200,0.000000,3517.924316,0
117300,0.000000,3043.979004,0
117400,0.000000,3043.979004,0
117500,0.000000,3531.126221,0
117600,0.000000,3517.924316,0
117700,0.000000,3531.126221,0
117800,0.000000,3531.126221,0
117900,0.000000,3531.126221,0
118000,0.000000,3517.924316,0
118100,0.000000,3517.924316,0
118200,0.000000,3332.180176,0
118300,0.000000,3517.924316,0
118400,0.000000,3242.924805,0
118500,0.000000,3242.924805,0
118600,0.000000,3531.126221,0
118700,0.000000,3043.979004,0
118800,0.000000,3531.126221,0
118900,0.000000,3517.924316,0
119000,0.000000,3531.126221,0
119100,0.000000,3242.924805,0
119200,0.000000,3043.979004,0
119300,0.000000,3242.924805,0
119400,0.000000,3332.180176,0
119500,0.000000,3517.924316,0
119600,0.000000,3043.979004,0
119700,0.000000,3531.126221,0
119800,0.000000,3531.126221,0
119900,0.000000,3332.180176,0
120000,0.000000,3517.924316,0
120100,0.000000,3043.979004,0
120200,0.000000,3293.932617,0
120300,0.000000,3517.924316,0
120400,0.000000,3517.924316,0
120500,154.000000,4040.343506,0
120600,141.680008,3526.927246,0
120700,130.345612,3659.921875,0
120800,119.917961,3566.398438,0
120900,110.324524,3566.398438,0
121000,101.498566,3566.398438,0
121100,93.378685,3566.398438,0
121200,93.378685,4040.343750,0
121300,85.908394,3342.629883,0
121400,79.035721,4040.343750,0
121500,72.712868,4040.343750,0
121600,66.895836,4040.343750,0
121700,61.544170,3243.808594,0
121800,56.620636,3863.572266,0
121900,52.090984,4040.343506,0
122000,47.923706,4040.343506,0
122100,44.089809,3447.459229,0
122200,40.562626,4040.343262,0
122300,37.317616,4040.343506,0
122400,34.332207,2973.513916,0
122500,31.585630,4040.343506,0
122600,29.058781,4040.343262,0
122700,26.734079,3836.692871,0
122800,26.734079,4040.343506,0
122900,24.595354,4040.343506,0
123000,22.627726,4040.343506,0
123100,20.817509,3447.459229,0
123200,19.152109,3447.459229,0
123300,17.619940,4040.343506,0
123400,16.210344,3447.459229,0
123500,14.913517,3127.331055,0
123600,13.720436,4040.343750,0
123700,12.622802,3447.459473,0
123800,11.612978,3447.459473,0
123900,10.683940,4040.343262,0
124000,9.829225,4040.343750,0
124100,9.042887,3223.690918,0
124200,8.319456,4040.343750,0
124300,8.319456,4040.343750,0
124400,7.653900,3447.459473,0
124500,7.041588,4040.343750,0
124600,6.478261,4040.343262,0
124700,5.960000,3223.690918,0
124800,5.483200,4040.343750,0
124900,5.044544,3447.459473,0
125000,4.640981,4040.343262,0
125100,4.269702,3447.459473,0
125200,3.928126,3566.398438,0
125300,3.613876,3447.459473,0
125400,3.324766,3447.459473,0
125500,3.058785,3223.690918,0
125600,2.814082,4040.343750,0
125700,2.588956,3127.331055,0
125800,2.588956,4040.343262,0
125900,2.381840,3447.459473,0
126000,2.191292,3223.690918,0
126100,2.015989,3447.459473,0
126200,1.854710,3447.458984,0
126300,1.706333,4040.343750,0
126400,1.569826,4040.343750,0
126500,1.444240,3447.458984,0
126600,1.328701,4040.343750,0
126700,1.222405,3447.459473,0
126800,1.124613,3223.690918,0
126900,1.034644,3413.145996,0
127000,0.951872,4006.030273,0
127100,0.875722,3413.145996,0
127200,0.805665,4006.029785,0
127300,0.805665,3413.145996,0
127400,0.741211,4006.030273,0
127500,0.681915,4006.030273,0
127600,0.627361,3802.379883,0
127700,0.577173,4006.030273,0
127800,0.530999,3413.145996,0
127900,0.488519,3413.145508,0
128000,0.449437,4006.030273,0
128100,0.413482,3413.145996,0
128200,0.380404,4006.030273,0
128300,0.349971,4006.029785,0
128400,0.321974,3413.145996,0
128500,0.296216,4006.030273,0
128600,0.272519,4006.030273,0
128700,0.250717,4006.030273,0
128800,0.230660,3413.145996,0
128900,0.230660,3413.145996,0
129000,0.212207,4006.029785,0
129100,0.195230,4006.030273,0
129200,0.179612,4006.030273,0
129300,0.165243,3413.145996,0
129400,0.152024,4006.030273,0
129500,0.139862,3413.145996,0
129600,0.128673,4006.030273,0
129700,0.118379,4006.030273,0
129800,0.108909,4006.030273,0
129900,0.100196,4006.030273,0
130000,0.092180,4006.030273,0
130100,0.084806,2939.200684,0
130200,0.078021,4006.030273,0
130300,0.071780,3413.145996,0
130400,0.071780,3413.145996,0
130500,0.066037,4006.030273,0
130600,0.060754,3189.377441,0
130700,0.055894,3413.145996,0
130800,0.051422,4006.030273,0
130900,0.047309,4006.030273,0
131000,0.043524,3413.145508,0
131100,0.040042,3413.145508,0
131200,0.036839,2939.200684,0
131300,0.033892,3413.145996,0
131400,0.031180,3413.145996,0
131500,0.028686,4006.030273,0
131600,0.026391,4006.030273,0
131700,0.024280,3413.145996,0
131800,0.022337,4006.030273,0
131900,0.022337,4006.030273,0
132000,0.020550,4006.030273,0
132100,0.018906,3413.145996,0
132200,0.017394,4006.030273,0
132300,0.016002,4006.030273,0
132400,0.014722,4006.030273,0
132500,0.013544,3413.145508,0
132600,0.012461,4006.030273,0
132700,0.011464,4006.029785,0
132800,0.010547,3189.377441,0
132900,0.009703,4006.030273,0
133000,0.008927,4006.030273,0
133100,0.008213,4006.030273,0
133200,0.007556,4006.030273,0
133300,0.006951,4006.030273,0
133400,0.006395,3413.145996,0
133500,0.006395,3413.145996,0
133600,0.005884,4006.030273,0
133700,0.005413,3532.084961,0
133800,0.004980,3413.145996,0
133900,0.004581,4006.030273,0
134000,0.004215,4006.030273,0
134100,0.003878,4006.030273,0
134200,0.003567,4006.030273,0
134300,0.003282,4006.030273,0
134400,0.003020,4006.029785,0
134500,0.002778,4006.030273,0
134600,0.002556,3413.145996,0
134700,0.002351,3625.608398,0
134800,0.002163,4006.030273,0
134900,0.001990,4006.030273,0
135000,0.001990,4006.030273,0
135100,0.001831,2939.200684,0
135200,0.001684,3413.145996,0
135300,0.001550,4006.030273,0
135400,0.001426,4006.030273,0
135500,0.001312,4006.030273,0
135600,0.001207,4006.030273,0
135700,0.001110,3413.145996,0
135800,0.001021,3413.145508,0
135900,0.000940,3413.145996,0
136000,0.000864,3413.145996,0
136100,0.000795,4006.030273,0
136200,0.000732,3413.145996,0
136300,0.000673,4006.030273,0
136400,0.000619,4006.030273,0
136500,0.000619,4006.030273,0
136600,0.000570,4006.030273,0
136700,0.000524,4006.030273,0
136800,0.000482,3625.608398,0
136900,0.000444,4006.030273,0
137000,0.000408,4006.030273,0
137100,0.000376,3093.017578,0
137200,0.000345,3413.145996,0
137300,0.000318,4006.030273,0
137400,0.000292,3413.145996,0
137500,0.000269,4006.030273,0
137600,0.000247,4006.029785,0
137700,0.000228,4006.030273,0
137800,0.000209,3413.145996,0
137900,0.000193,4006.030273,0
138000,0.000193,3413.145996,0
138100,0.000177,3413.145996,0
138200,0.000163,3413.145996,0
138300,0.000150,4006.030273,0
138400,0.000138,3413.145996,0
138500,0.000127,4006.030273,0
138600,0.000117,4006.030273,0
138700,0.000108,4006.030273,0
138800,0.000099,4006.030273,0
138900,0.000091,3413.145996,0
139000,0.000084,4006.030273,0
139100,0.000077,4006.030273,0
139200,0.000071,4006.030273,0
139300,0.000065,3413.145996,0
139400,0.000060,4006.029785,0
139500,0.000055,3413.145996,0
139600,0.000055,3566.962891,0
139700,0.000051,4006.030273,0
139800,0.000047,4006.029785,0
139900,0.000043,3413.145996,0
140000,0.000040,4006.030273,0
140100,0.000036,4006.030273,0
140200,0.000033,3413.145996,0
140300,0.000031,4006.030273,0
140400,0.000028,3413.145996,0
140500,0.000026,4006.030273,0
140600,0.000024,4006.030273,0
140700,0.000022,3413.145996,0
140800,0.000020,3413.145996,0
140900,0.000019,4006.029785,0
141000,0.000017,3413.145996,0
141100,0.000017,4006.030273,0
141200,0.000016,3413.145996,0
141300,0.000015,4006.030273,0
141400,0.000013,3413.145996,0
141500,0.000012,3413.145508,0
141600,0.000011,3413.145996,0
141700,0.000010,3413.145508,0
141800,0.000010,3209.495117,0
141900,0.000009,3532.084961,0
142000,0.000008,3413.145996,0
142100,0.000007,4006.030273,0
142200,0.000007,4006.030273,0
142300,0.000006,4006.029785,0
142400,0.000006,4006.030273,0
142500,0.000005,3802.379883,0
142600,0.000005,4006.030273,0
142700,0.000005,4006.030273,0
142800,0.000005,4006.030273,0
142900,0.000004,4006.030273,0
143000,0.000004,4006.030273,0
143100,0.000004,4006.030273,0
143200,0.000003,3413.145996,0
143300,0.000003,4006.030273,0
143400,0.000003,3413.145996,0
143500,0.000003,4006.029785,0
143600,0.000002,4006.030273,0
143700,0.000002,4006.030273,0
143800,0.000002,3189.377441,0
143900,0.000002,4006.030273,0
144000,0.000002,4006.030273,0
144100,0.000002,4006.030273,0
144200,0.000002,4006.030273,0
144300,0.000001,3413.145996,0
144400,0.000001,4006.030273,0
144500,0.000001,4006.030273,0
144600,0.000001,4006.030273,0
144700,0.000001,4006.030273,0
144800,0.000001,4006.030273,0
144900,0.000001,3413.145996,0
145000,0.000001,3413.145508,0
145100,0.000001,4006.030273,0
145200,0.000001,3413.145996,0
145300,0.000001,4006.029785,0
145400,0.000001,3189.377441,0
145500,0.000001,4006.030273,0
145600,0.000000,3413.145508,0
145700,0.000000,4006.030273,0
145800,0.000000,4006.030273,0
145900,0.000000,2939.200684,0
146000,0.000000,4006.030273,0
146100,0.000000,3413.145996,0
146200,0.000000,4006.029785,0
146300,0.000000,4006.030273,0
146400,0.000000,3413.145996,0
146500,0.000000,4006.030273,0
146600,0.000000,4006.030273,0
146700,0.000000,3413.145996,0
146800,0.000000,4006.030273,0
146900,0.000000,4006.030273,0
147000,0.000000,4006.030273,0
147100,0.000000,4006.029785,0
147200,0.000000,3413.145996,0
147300,0.000000,4006.030273,0
147400,0.000000,4006.030273,0
147500,0.000000,4006.030273,0
147600,0.000000,4006.030273,0
147700,0.000000,3413.145996,0
147800,0.000000,3413.145996,0
147900,0.000000,3413.145996,0
148000,0.000000,4006.030273,0
148100,0.000000,3413.145996,0
148200,0.000000,3189.377441,0
148300,0.000000,3413.145996,0
148400,0.000000,3413.145508,0
148500,0.000000,3413.145996,0
148600,0.000000,3413.145996,0
148700,0.000000,3413.145508,0
148800,0.000000,3532.084961,0
148900,0.000000,4006.030273,0
149000,0.000000,4006.030273,0
149100,0.000000,3413.145996,0
149200,0.000000,3413.145996,0
149300,0.000000,4006.030273,0
149400,0.000000,3413.145996,0
149500,0.000000,4006.030273,0
149600,0.000000,4006.030273,0
149700,0.000000,3413.145996,0
149800,0.000000,4006.030273,0
149900,0.000000,4006.030273,0
150000,0.000000,4006.030273,0
150100,0.000000,3413.145996,0
150200,0.000000,3413.145996,0
150300,0.000000,4006.030273,0
150400,0.000000,4006.030273,0
150500,0.000000,3413.145996,0
150600,0.000000,4267.186035,1
150700,154.000000,3673.422363,0
150800,141.680008,3673.422363,0
150900,130.345612,3528.677246,0
151000,119.917961,3528.677246,0
151100,110.324524,3528.677246,0
151200,101.498566,3673.422363,0
151300,93.378685,3528.677246,0
151400,85.908394,3673.422363,0
151500,79.035721,3499.919922,0
151600,72.712868,3469.771973,0
151700,66.895836,3673.422607,0
151800,61.544170,3673.422363,0
151900,56.620636,3355.174805,0
152000,56.620636,3673.422363,0
152100,52.090984,3673.422363,0
152200,47.923706,3673.422363,0
152300,44.089809,3528.677246,0
152400,40.562626,3499.919922,0
152500,37.317616,3673.422363,0
152600,34.332207,3355.174316,0
152700,31.585630,3673.422363,0
152800,29.058781,3673.422119,0
